,fecha,hora,tempAmbiente-c,tempMaxima-c,tempMinima-c,humRelativa-%,puntoRocio-c,velViento-mps,dirViento-cuad,relViento,velVientoMaxima-mps,dirVientoPredominante-cuad,sensTermina-c,indiceCalor,indiceTHW,indiceTHSW,presionATM,precipitacion-mm,intPrecipitacion-mmh,radiacionSolar,energiaSolar,radiacionSolarMaxima,heatD-D,coolD-D,tempInterior-c,humRelativaInterior-%,puntoRocioInterior-c,indiceCalorInterior,evapotranspiracion-mm,windSamp,windTx,ISSRecept,arcInt,Estacion,fechaHora
1861,8/11/21,16:00,11.8,12.2,9.9,5,-26.7,40.2,S,80.47,83.7,W,7.0,9.7,4.8,---,572.7,0.0,0.0,1129,194.21,1171,0.542,0.0,17.1,8,-17.5,13.9,1.85,2805,1,100.0,120,Estacion Vendaval,2021-08-11 16:00:00
1862,8/11/21,18:00,11.2,12.3,10.7,7,-23.5,46.7,S,93.34,95.0,NNW,5.9,9.3,4.0,---,572.3,0.0,0.0,858,147.6,1037,0.593,0.0,18.1,7,-18.4,14.7,1.73,2805,1,100.0,120,Estacion Vendaval,2021-08-11 18:00:00
1863,8/11/21,20:00,7.8,11.4,7.8,10,-22.0,35.4,W,70.81,69.2,W,2.7,6.5,1.4,---,574.2,0.0,0.0,397,68.29,654,0.875,0.0,12.2,7,-22.8,9.9,0.99,2801,1,100.0,120,Estacion Vendaval,2021-08-11 20:00:00
1864,8/11/21,22:00,3.8,7.8,3.8,15,-20.5,20.9,S,41.84,43.5,S,-0.5,2.8,-1.6,---,575.8,0.0,0.0,18,3.1,130,1.208,0.0,1.9,9,-27.7,0.9,0.33,2800,1,100.0,120,Estacion Vendaval,2021-08-11 22:00:00
1865,9/11/21,00:00,1.7,3.8,1.7,17,-20.8,8.0,ESE,16.09,35.4,NNW,-0.7,0.8,-1.7,---,577.6,0.0,0.0,0,0.0,0,1.384,0.0,-2.6,10,-30.1,-3.3,0.15,2798,1,100.0,120,Estacion Vendaval,2021-09-11 00:00:00
1866,9/11/21,02:00,0.5,1.7,0.2,16,-22.5,4.8,SE,9.66,17.7,N,-0.9,-0.4,-1.8,---,576.6,0.0,0.0,0,0.0,0,1.486,0.0,-4.8,10,-31.9,-5.4,0.1,2801,1,100.0,120,Estacion Vendaval,2021-09-11 02:00:00
1867,9/11/21,04:00,-2.4,1.1,-2.4,23,-20.8,8.0,NNW,16.09,32.2,N,-5.6,-3.1,-6.3,---,575.6,0.0,0.0,0,0.0,0,1.731,0.0,-5.9,11,-31.8,-6.5,0.15,2796,1,100.0,120,Estacion Vendaval,2021-09-11 04:00:00
1868,9/11/21,06:00,-0.9,-0.9,-2.7,22,-20.0,1.6,SSE,3.22,12.9,SSE,-0.9,-1.7,-1.7,---,575.2,0.0,0.0,0,0.0,0,1.606,0.0,-7.4,11,-33.0,-7.9,0.08,2795,1,100.0,120,Estacion Vendaval,2021-09-11 06:00:00
1869,9/11/21,08:00,-3.1,-0.6,-3.1,24,-20.8,1.6,ENE,3.22,9.7,ENE,-3.1,-3.7,-3.7,---,576.1,0.0,0.0,1,0.17,11,1.782,0.0,-8.1,12,-32.6,-8.6,0.08,2804,1,100.0,120,Estacion Vendaval,2021-09-11 08:00:00
1870,9/11/21,10:00,5.0,5.0,-3.2,14,-20.4,1.6,ESE,3.22,6.4,ESE,5.0,3.9,3.9,---,576.8,0.0,0.0,278,47.82,573,1.111,0.0,11.7,13,-15.9,9.7,0.23,2805,1,100.0,120,Estacion Vendaval,2021-09-11 10:00:00
1871,9/11/21,12:00,8.3,8.3,5.0,10,-21.6,9.7,W,19.31,43.5,S,6.7,6.9,5.3,---,576.3,0.0,0.0,796,136.93,986,0.833,0.0,16.3,10,-15.5,13.3,0.84,2806,1,100.0,120,Estacion Vendaval,2021-09-11 12:00:00
1872,9/11/21,14:00,9.7,9.8,7.6,10,-20.5,32.2,S,64.37,64.4,W,5.2,8.2,3.7,---,575.3,0.0,0.0,1101,189.4,1167,0.718,0.0,14.6,9,-18.0,11.8,1.52,2806,1,100.0,120,Estacion Vendaval,2021-09-11 14:00:00
1873,9/11/21,16:00,10.3,10.7,8.5,10,-20.1,41.8,S,83.69,78.9,S,5.1,8.7,3.6,---,573.7,0.0,0.0,1125,193.53,1167,0.671,0.0,15.4,9,-17.4,12.5,1.78,2806,1,100.0,120,Estacion Vendaval,2021-09-11 16:00:00
1874,9/11/21,18:00,9.4,10.6,9.0,11,-19.7,45.1,S,90.12,82.1,S,3.9,7.9,2.5,---,572.6,0.0,0.0,862,148.28,1030,0.745,0.0,17.1,8,-17.5,13.9,1.63,2806,1,100.0,120,Estacion Vendaval,2021-09-11 18:00:00
1875,9/11/21,20:00,6.2,9.8,6.2,13,-20.3,45.1,S,90.12,83.7,N,0.2,4.9,-1.0,---,574.0,0.0,0.0,387,66.57,652,1.014,0.0,10.1,9,-21.4,8.6,1.09,2803,1,100.0,120,Estacion Vendaval,2021-09-11 20:00:00
1876,9/11/21,22:00,2.7,6.2,2.6,16,-20.7,24.1,S,48.28,53.1,S,-2.3,1.7,-3.3,---,576.0,0.0,0.0,17,2.92,125,1.301,0.0,0.8,10,-27.4,-0.1,0.36,2799,1,100.0,120,Estacion Vendaval,2021-09-11 22:00:00
1877,10/11/21,00:00,1.7,2.7,1.7,18,-20.1,19.3,S,38.62,41.8,S,-2.9,0.8,-3.8,---,576.2,0.0,0.0,0,0.0,0,1.384,0.0,-1.3,12,-27.2,-2.1,0.25,2805,1,100.0,120,Estacion Vendaval,2021-10-11 00:00:00
1878,10/11/21,02:00,-1.6,1.7,-1.6,29,-17.3,14.5,S,28.97,43.5,S,-6.2,-2.2,-6.8,---,576.1,0.0,0.0,0,0.0,0,1.657,0.0,-4.4,13,-28.8,-5.0,0.18,2801,1,100.0,120,Estacion Vendaval,2021-10-11 02:00:00
1879,10/11/21,04:00,-1.9,-1.2,-1.9,34,-15.8,12.9,NNW,25.75,30.6,NW,-6.3,-2.5,-6.9,---,574.7,0.0,0.0,0,0.0,0,1.69,0.0,-5.2,15,-27.9,-5.8,0.13,2798,1,100.0,120,Estacion Vendaval,2021-10-11 04:00:00
1880,10/11/21,06:00,-2.9,-1.9,-2.9,35,-16.2,9.7,N,19.31,29.0,S,-6.7,-3.4,-7.2,---,574.3,0.0,0.0,0,0.0,0,1.769,0.0,-6.6,17,-27.6,-7.1,0.13,2799,1,100.0,120,Estacion Vendaval,2021-10-11 06:00:00
1881,10/11/21,08:00,-3.1,-2.4,-3.1,37,-15.7,12.9,N,25.75,37.0,N,-7.7,-3.6,-8.2,---,574.6,0.0,0.0,2,0.34,12,1.782,0.0,-6.4,19,-26.3,-6.9,0.13,2800,1,100.0,120,Estacion Vendaval,2021-10-11 08:00:00
1882,10/11/21,10:00,0.9,1.0,-3.5,30,-14.7,12.9,NNE,25.75,33.8,NNW,-2.8,0.2,-3.6,---,575.1,0.0,0.0,278,47.82,566,1.449,0.0,5.6,19,-16.3,4.5,0.28,2799,1,100.0,120,Estacion Vendaval,2021-10-11 10:00:00
1883,10/11/21,12:00,3.3,3.6,0.9,28,-13.5,24.1,S,48.28,61.2,NNW,-1.5,2.5,-2.3,---,575.8,0.0,0.0,791,136.07,984,1.25,0.0,9.5,17,-14.4,8.2,0.84,2802,1,100.0,120,Estacion Vendaval,2021-10-11 12:00:00
1884,10/11/21,14:00,5.5,6.7,3.3,21,-15.1,40.2,S,80.47,83.7,S,-0.2,4.4,-1.3,---,574.4,0.0,0.0,1096,188.54,1164,1.069,0.0,10.4,16,-14.4,8.9,1.37,2805,1,100.0,120,Estacion Vendaval,2021-10-11 14:00:00
1885,10/11/21,16:00,8.3,8.4,5.4,13,-18.6,45.1,S,90.12,85.3,WNW,2.7,7.0,1.4,---,575.0,0.0,0.0,1126,193.7,1167,0.833,0.0,13.0,13,-14.8,10.7,1.65,2801,1,100.0,120,Estacion Vendaval,2021-10-11 16:00:00
1886,10/11/21,18:00,7.4,8.6,7.1,15,-17.6,43.5,S,86.9,98.2,NNW,1.8,6.2,0.6,---,574.9,0.0,0.0,866,148.97,1041,0.907,0.0,15.6,11,-14.9,12.7,1.42,2805,1,100.0,120,Estacion Vendaval,2021-10-11 18:00:00
1887,10/11/21,20:00,5.0,7.7,4.9,17,-18.1,38.6,S,77.25,86.9,S,-0.7,3.9,-1.8,---,575.0,0.0,0.0,399,68.64,656,1.111,0.0,9.6,11,-19.5,8.2,0.94,2806,1,100.0,120,Estacion Vendaval,2021-10-11 20:00:00
1888,10/11/21,22:00,1.6,5.1,1.6,28,-15.0,24.1,S,48.28,57.9,S,-3.7,0.8,-4.5,---,577.0,0.0,0.0,19,3.27,135,1.394,0.0,0.1,14,-24.4,-0.8,0.3,2804,1,100.0,120,Estacion Vendaval,2021-10-11 22:00:00
1889,11/11/21,00:00,0.2,1.7,0.2,28,-16.2,17.7,S,35.41,41.8,NNW,-4.7,-0.6,-5.4,---,578.3,0.0,0.0,0,0.0,0,1.514,0.0,-2.8,17,-24.5,-3.5,0.2,2803,1,100.0,120,Estacion Vendaval,2021-11-11 00:00:00
1890,11/11/21,02:00,-0.7,0.2,-0.9,23,-19.3,4.8,NNW,9.66,22.5,S,-2.3,-1.4,-3.1,---,578.4,0.0,0.0,0,0.0,0,1.588,0.0,-5.9,17,-27.1,-6.5,0.1,2801,1,100.0,120,Estacion Vendaval,2021-11-11 02:00:00
1891,11/11/21,04:00,-1.3,-0.4,-1.3,24,-19.3,9.7,N,19.31,22.5,S,-4.7,-1.9,-5.4,---,577.0,0.0,0.0,0,0.0,0,1.634,0.0,-5.7,18,-26.3,-6.3,0.13,2797,1,100.0,120,Estacion Vendaval,2021-11-11 04:00:00
1892,11/11/21,06:00,-2.4,-1.1,-2.5,28,-18.5,12.9,NNW,25.75,29.0,NNW,-6.9,-3.1,-7.6,---,577.0,0.0,0.0,0,0.0,0,1.731,0.0,-6.4,19,-26.3,-6.9,0.15,2799,1,100.0,120,Estacion Vendaval,2021-11-11 06:00:00
1893,11/11/21,08:00,-2.4,-1.8,-2.6,24,-20.3,9.7,NNE,19.31,32.2,NNW,-6.1,-3.1,-6.8,---,578.3,0.0,0.0,1,0.17,11,1.731,0.0,-7.5,20,-26.7,-7.9,0.1,2803,1,100.0,120,Estacion Vendaval,2021-11-11 08:00:00
1894,11/11/21,10:00,3.4,3.4,-2.5,6,-31.0,9.7,NNE,19.31,29.0,NW,0.8,2.2,-0.3,---,579.4,0.0,0.0,285,49.03,578,1.245,0.0,7.0,17,-16.5,5.8,0.33,2802,1,100.0,120,Estacion Vendaval,2021-11-11 10:00:00
1895,11/11/21,12:00,5.8,5.8,3.4,6,-29.2,29.0,S,57.94,53.1,NNW,0.9,4.5,-0.3,---,579.2,0.0,0.0,803,138.13,997,1.046,0.0,10.7,13,-16.7,9.1,1.07,2803,1,100.0,120,Estacion Vendaval,2021-11-11 12:00:00
1896,11/11/21,14:00,8.2,8.9,5.8,5,-29.4,33.8,S,67.59,69.2,S,3.3,6.7,1.8,---,578.8,0.0,0.0,1111,191.12,1174,0.847,0.0,13.1,10,-17.9,10.7,1.52,2805,1,100.0,120,Estacion Vendaval,2021-11-11 14:00:00
1897,11/11/21,16:00,10.2,11.1,8.2,4,-30.3,40.2,S,80.47,90.1,S,5.1,8.5,3.4,---,577.1,0.0,0.0,1136,195.42,1176,0.681,0.0,15.5,9,-17.3,12.6,1.78,2800,1,100.0,120,Estacion Vendaval,2021-11-11 16:00:00
1898,11/11/21,18:00,9.8,10.8,9.4,5,-28.2,46.7,S,93.34,85.3,S,4.3,8.3,2.8,---,575.6,0.0,0.0,875,150.52,1049,0.708,0.0,16.9,7,-19.2,13.7,1.7,2802,1,100.0,120,Estacion Vendaval,2021-11-11 18:00:00
1899,11/11/21,20:00,7.2,10.3,7.2,11,-21.4,48.3,S,96.56,82.1,S,1.2,5.9,-0.1,---,575.5,0.0,0.0,402,69.15,666,0.926,0.0,11.5,8,-21.7,9.5,1.19,2806,1,100.0,120,Estacion Vendaval,2021-11-11 20:00:00
1900,11/11/21,22:00,3.0,7.2,3.0,10,-25.8,25.7,S,51.5,70.8,S,-2.1,1.9,-3.2,---,578.5,0.0,0.0,20,3.44,139,1.278,0.0,0.7,9,-28.7,-0.2,0.43,2797,1,100.0,120,Estacion Vendaval,2021-11-11 22:00:00
1901,12/11/21,00:00,2.1,3.1,2.0,6,-31.9,1.6,NNE,3.22,16.1,NNW,2.1,1.0,1.0,---,579.8,0.0,0.0,0,0.0,0,1.356,0.0,-4.1,9,-32.4,-4.8,0.1,2784,1,100.0,120,Estacion Vendaval,2021-12-11 00:00:00
1902,12/11/21,02:00,1.9,2.4,1.8,5,-34.0,9.7,N,19.31,37.0,NNW,-0.9,0.8,-2.0,---,578.7,0.0,0.0,0,0.0,0,1.37,0.0,-3.2,9,-31.7,-3.9,0.2,2793,1,100.0,120,Estacion Vendaval,2021-12-11 02:00:00
1903,12/11/21,04:00,-1.4,2.0,-1.4,9,-30.3,11.3,NNW,22.53,40.2,N,-5.3,-2.3,-6.2,---,578.1,0.0,0.0,0,0.0,0,1.648,0.0,-5.1,9,-33.2,-5.7,0.18,2801,1,100.0,120,Estacion Vendaval,2021-12-11 04:00:00
1904,12/11/21,06:00,-3.4,-1.4,-3.4,10,-30.8,3.2,SSE,6.44,14.5,SE,-4.3,-4.2,-5.1,---,578.1,0.0,0.0,0,0.0,0,1.815,0.0,-8.3,9,-35.7,-8.8,0.1,2801,1,100.0,120,Estacion Vendaval,2021-12-11 06:00:00
1905,12/11/21,08:00,-3.4,-1.8,-3.5,8,-33.1,1.6,SE,3.22,14.5,SE,-3.4,-4.1,-4.1,---,578.7,0.0,0.0,2,0.34,11,1.81,0.0,-9.9,9,-36.9,-10.3,0.08,2806,1,100.0,120,Estacion Vendaval,2021-12-11 08:00:00
1906,12/11/21,10:00,2.9,2.9,-3.7,7,-29.7,1.6,SE,3.22,14.5,SE,2.9,1.8,1.8,---,579.7,0.0,0.0,287,49.37,578,1.282,0.0,10.3,10,-20.1,8.7,0.25,2798,1,100.0,120,Estacion Vendaval,2021-12-11 10:00:00
1907,12/11/21,12:00,8.8,8.8,2.9,2,-38.3,3.2,NW,6.44,20.9,WSW,8.8,7.3,7.3,---,579.4,0.0,0.0,808,138.99,1007,0.792,0.0,19.5,9,-14.3,16.2,0.74,2807,1,100.0,120,Estacion Vendaval,2021-12-11 12:00:00
1908,12/11/21,14:00,10.2,10.8,8.7,2,-37.4,20.9,S,41.84,46.7,S,6.8,8.5,5.1,---,577.9,0.0,0.0,1117,192.15,1181,0.676,0.0,16.4,7,-19.6,13.3,1.45,2806,1,100.0,120,Estacion Vendaval,2021-12-11 14:00:00
1909,12/11/21,16:00,11.7,12.6,10.2,2,-36.4,37.0,S,74.03,64.4,S,7.1,9.6,4.9,---,576.1,0.0,0.0,1143,196.62,1185,0.551,0.0,17.9,6,-20.3,14.5,1.88,2805,1,100.0,120,Estacion Vendaval,2021-12-11 16:00:00
1910,12/11/21,18:00,11.5,12.7,11.5,2,-36.5,35.4,S,70.81,70.8,W,6.9,9.4,4.8,---,575.3,0.0,0.0,881,151.55,1055,0.569,0.0,20.1,5,-20.9,16.4,1.6,2808,1,100.0,120,Estacion Vendaval,2021-12-11 18:00:00
1911,12/11/21,20:00,9.4,12.2,9.3,9,-22.0,37.0,S,74.03,66.0,S,4.5,8.0,3.1,---,574.8,0.0,0.0,406,69.84,671,0.741,0.0,13.9,5,-25.3,11.2,1.12,2803,1,100.0,120,Estacion Vendaval,2021-12-11 20:00:00
1912,12/11/21,22:00,4.9,9.4,4.9,15,-19.6,22.5,S,45.06,51.5,S,0.7,3.8,-0.4,---,576.6,0.0,0.0,21,3.61,134,1.116,0.0,3.1,7,-29.6,1.9,0.41,2806,1,100.0,120,Estacion Vendaval,2021-12-11 22:00:00
1913,13/11/21,00:00,2.8,4.9,2.8,18,-19.2,22.5,S,45.06,46.7,NNW,-1.9,1.9,-2.9,---,576.9,0.0,0.0,0,0.0,0,1.292,0.0,0.3,10,-27.9,-0.7,0.3,2803,1,100.0,120,Estacion Vendaval,2021-11-13 00:00:00
1914,13/11/21,02:00,1.7,2.9,1.7,9,-27.9,17.7,S,35.41,48.3,N,-2.8,0.7,-3.8,---,576.8,0.0,0.0,0,0.0,0,1.389,0.0,-1.7,10,-29.4,-2.5,0.25,2749,1,100.0,120,Estacion Vendaval,2021-11-13 02:00:00
1915,13/11/21,04:00,0.6,1.7,0.4,11,-26.6,9.7,N,19.31,25.7,S,-2.5,-0.3,-3.4,---,575.5,0.0,0.0,0,0.0,0,1.477,0.0,-4.4,10,-31.6,-5.1,0.18,2798,1,100.0,120,Estacion Vendaval,2021-11-13 04:00:00
1916,13/11/21,06:00,0.2,0.9,0.2,16,-22.8,9.7,N,19.31,22.5,NNE,-3.0,-0.7,-3.8,---,575.1,0.0,0.0,0,0.0,0,1.514,0.0,-4.9,11,-30.9,-5.5,0.18,2795,1,100.0,120,Estacion Vendaval,2021-11-13 06:00:00
1917,13/11/21,08:00,-0.5,0.2,-0.5,15,-24.0,9.7,N,19.31,27.4,NNW,-3.8,-1.3,-4.6,---,575.2,0.0,0.0,1,0.17,9,1.569,0.0,-5.4,11,-31.3,-6.0,0.15,2794,1,100.0,120,Estacion Vendaval,2021-11-13 08:00:00
1918,13/11/21,10:00,3.6,3.6,-1.3,13,-22.3,4.8,N,9.66,20.9,W,2.6,2.6,1.6,---,575.7,0.0,0.0,290,49.89,580,1.227,0.0,10.3,11,-19.0,8.7,0.28,2799,1,100.0,120,Estacion Vendaval,2021-11-13 10:00:00
1919,13/11/21,12:00,6.9,7.0,3.6,8,-25.2,19.3,S,38.62,43.5,S,3.3,5.6,2.0,---,574.9,0.0,0.0,809,139.17,1090,0.949,0.0,14.0,9,-18.5,11.4,0.97,2804,1,100.0,120,Estacion Vendaval,2021-11-13 12:00:00
1920,13/11/21,14:00,9.9,10.2,6.9,5,-28.1,27.4,S,54.72,62.8,S,5.8,8.4,4.3,---,574.0,0.0,0.0,1079,185.61,1248,0.699,0.0,15.4,8,-18.8,12.4,1.45,2809,1,100.0,120,Estacion Vendaval,2021-11-13 14:00:00
1921,13/11/21,16:00,11.4,11.4,10.0,2,-36.6,37.0,S,74.03,78.9,NNW,6.8,9.3,4.7,---,573.4,0.0,0.0,1141,196.28,1253,0.574,0.0,17.0,7,-19.2,13.8,1.8,2807,1,100.0,120,Estacion Vendaval,2021-11-13 16:00:00
1922,13/11/21,18:00,11.2,12.3,10.8,3,-32.6,35.4,S,70.81,69.2,S,6.6,9.2,4.6,---,572.5,0.0,0.0,880,151.38,1055,0.593,0.0,19.8,5,-21.0,16.2,1.57,2806,1,100.0,120,Estacion Vendaval,2021-11-13 18:00:00
1923,13/11/21,20:00,9.0,11.8,9.0,7,-25.1,33.8,S,67.59,69.2,S,4.2,7.5,2.7,---,572.6,0.0,0.0,394,67.78,664,0.778,0.0,13.8,5,-25.3,11.1,1.04,2805,1,100.0,120,Estacion Vendaval,2021-11-13 20:00:00
1924,13/11/21,22:00,4.4,8.9,4.4,11,-23.6,25.7,S,51.5,54.7,NNW,-0.3,3.2,-1.5,---,573.8,0.0,0.0,18,3.1,120,1.162,0.0,3.1,7,-29.5,2.0,0.43,2806,1,100.0,120,Estacion Vendaval,2021-11-13 22:00:00
1925,14/11/21,00:00,2.9,4.4,2.3,14,-22.1,12.9,NNE,25.75,59.5,NW,-0.4,1.9,-1.4,---,576.1,0.0,0.0,0,0.0,0,1.287,0.0,-1.9,8,-31.9,-2.7,0.23,2801,1,100.0,120,Estacion Vendaval,2021-11-14 00:00:00
1926,14/11/21,02:00,2.4,3.6,2.1,14,-22.5,6.4,N,12.87,24.1,NNW,0.6,1.4,-0.4,---,575.8,0.0,0.0,0,0.0,0,1.329,0.0,-2.8,9,-31.4,-3.5,0.15,2792,1,100.0,120,Estacion Vendaval,2021-11-14 02:00:00
1927,14/11/21,04:00,0.9,2.4,-0.6,18,-20.8,3.2,N,6.44,17.7,N,0.4,0.1,-0.4,---,574.2,0.0,0.0,0,0.0,0,1.449,0.0,-5.4,9,-33.4,-6.0,0.1,2786,1,100.0,120,Estacion Vendaval,2021-11-14 04:00:00
1928,14/11/21,06:00,-1.8,1.1,-1.8,17,-23.7,1.6,NNE,3.22,8.0,NNE,-1.8,-2.6,-2.6,---,573.7,0.0,0.0,0,0.0,0,1.681,0.0,-7.2,9,-34.8,-7.8,0.1,2797,1,100.0,120,Estacion Vendaval,2021-11-14 06:00:00
1929,14/11/21,08:00,-1.6,-0.6,-2.2,14,-25.7,3.2,NNE,6.44,8.0,NNE,-2.3,-2.3,-3.1,---,574.3,0.0,0.0,2,0.34,11,1.657,0.0,-7.7,9,-35.2,-8.2,0.08,2803,1,100.0,120,Estacion Vendaval,2021-11-14 08:00:00
1930,14/11/21,10:00,5.0,5.1,-2.4,8,-26.7,1.6,SE,3.22,11.3,SE,5.0,3.8,3.8,---,575.3,0.0,0.0,291,50.06,584,1.111,0.0,12.3,10,-18.5,10.2,0.25,2807,1,100.0,120,Estacion Vendaval,2021-11-14 10:00:00
1931,14/11/21,12:00,9.7,9.7,5.0,5,-28.3,4.8,SE,9.66,29.0,NNW,9.5,8.2,7.9,---,575.8,0.0,0.0,809,139.17,1007,0.718,0.0,20.5,8,-15.0,17.2,0.79,2808,1,100.0,120,Estacion Vendaval,2021-11-14 12:00:00
1932,14/11/21,14:00,11.2,11.3,9.2,2,-36.8,27.4,S,54.72,66.0,NNW,7.2,9.2,5.2,---,574.1,0.0,0.0,1119,192.49,1185,0.597,0.0,16.7,6,-21.2,13.4,1.6,2809,1,100.0,120,Estacion Vendaval,2021-11-14 14:00:00
1933,14/11/21,16:00,12.6,13.1,10.8,5,-26.2,32.2,S,64.37,67.6,S,8.4,10.2,6.0,---,573.4,0.0,0.0,1141,196.28,1187,0.481,0.0,19.2,6,-19.4,15.7,1.75,2805,1,100.0,120,Estacion Vendaval,2021-11-14 16:00:00
1934,14/11/21,18:00,11.8,13.5,11.6,6,-24.8,37.0,S,74.03,82.1,NNW,7.1,9.7,5.0,---,571.4,0.0,0.0,878,151.04,1051,0.546,0.0,20.7,5,-20.4,17.3,1.63,2807,1,100.0,120,Estacion Vendaval,2021-11-14 18:00:00
1935,14/11/21,20:00,9.0,11.9,9.0,7,-25.1,33.8,S,67.59,74.0,S,4.2,7.5,2.7,---,572.8,0.0,0.0,407,70.01,671,0.778,0.0,14.0,5,-25.2,11.3,1.04,2809,1,100.0,120,Estacion Vendaval,2021-11-14 20:00:00
1936,14/11/21,22:00,4.4,9.1,4.4,11,-23.6,20.9,S,41.84,38.6,W,0.3,3.3,-0.9,---,574.3,0.0,0.0,22,3.78,148,1.157,0.0,3.0,6,-31.2,1.9,0.38,2806,1,100.0,120,Estacion Vendaval,2021-11-14 22:00:00
1937,15/11/21,00:00,3.7,4.4,3.7,9,-26.4,11.3,N,22.53,29.0,N,0.9,2.6,-0.2,---,575.5,0.0,0.0,0,0.0,0,1.218,0.0,-0.9,7,-32.6,-1.8,0.23,2803,1,100.0,120,Estacion Vendaval,2021-11-15 00:00:00
1938,15/11/21,02:00,3.1,3.8,3.1,9,-26.9,4.8,N,9.66,19.3,N,1.9,2.0,0.9,---,575.1,0.0,0.0,0,0.0,0,1.273,0.0,-2.8,7,-34.0,-3.6,0.15,2804,1,100.0,120,Estacion Vendaval,2021-11-15 02:00:00
1939,15/11/21,04:00,1.4,3.1,1.4,15,-22.5,22.5,S,45.06,45.1,NNW,-3.7,0.5,-4.7,---,572.6,0.0,0.0,0,0.0,0,1.407,0.0,-2.1,9,-30.9,-2.9,0.3,2801,1,100.0,120,Estacion Vendaval,2021-11-15 04:00:00
1940,15/11/21,06:00,-0.3,2.1,-0.6,16,-23.2,9.7,N,19.31,41.8,NNW,-3.6,-1.2,-4.4,---,572.8,0.0,0.0,0,0.0,0,1.556,0.0,-5.2,9,-33.3,-5.8,0.15,2800,1,100.0,120,Estacion Vendaval,2021-11-15 06:00:00
1941,15/11/21,08:00,-0.7,0.0,-1.1,15,-24.2,3.2,ESE,6.44,11.3,ESE,-1.3,-1.5,-2.1,---,573.3,0.0,0.0,2,0.34,11,1.583,0.0,-6.9,9,-34.6,-7.5,0.08,2798,1,100.0,120,Estacion Vendaval,2021-11-15 08:00:00
1942,15/11/21,10:00,4.5,4.5,-0.7,12,-22.5,3.2,ESE,6.44,11.3,ESE,4.4,3.3,3.2,---,574.7,0.0,0.0,290,49.89,578,1.153,0.0,11.2,10,-19.4,9.3,0.28,2803,1,100.0,120,Estacion Vendaval,2021-11-15 10:00:00
1943,15/11/21,12:00,8.2,8.4,4.5,6,-27.4,11.3,ESE,22.53,35.4,N,6.2,6.7,4.8,---,574.4,0.0,0.0,806,138.65,1000,0.847,0.0,16.6,8,-17.9,13.4,0.86,2807,1,100.0,120,Estacion Vendaval,2021-11-15 12:00:00
1944,15/11/21,14:00,11.2,11.3,8.1,6,-25.2,30.6,S,61.16,61.2,S,6.9,9.2,4.9,---,573.8,0.0,0.0,1117,192.15,1202,0.597,0.0,16.0,7,-19.9,12.9,1.6,2804,1,100.0,120,Estacion Vendaval,2021-11-15 14:00:00
1945,15/11/21,16:00,11.4,12.3,10.4,8,-21.8,35.4,S,70.81,72.4,S,6.8,9.4,4.9,---,572.4,0.0,0.0,1140,196.11,1194,0.579,0.0,18.5,7,-18.1,15.1,1.78,2803,1,100.0,120,Estacion Vendaval,2021-11-15 16:00:00
1946,15/11/21,18:00,12.1,12.4,11.1,7,-22.8,35.4,S,70.81,72.4,NNW,7.6,9.9,5.4,---,571.9,0.0,0.0,881,151.55,1051,0.523,0.0,20.8,6,-18.2,17.6,1.57,2809,1,100.0,120,Estacion Vendaval,2021-11-15 18:00:00
1947,15/11/21,20:00,9.0,12.3,9.0,10,-21.1,35.4,S,70.81,72.4,NNW,4.1,7.6,2.6,---,572.0,0.0,0.0,414,71.22,675,0.778,0.0,14.1,6,-23.1,11.4,1.09,2805,1,100.0,120,Estacion Vendaval,2021-11-15 20:00:00
1948,15/11/21,22:00,4.5,9.2,4.5,13,-21.6,22.5,S,45.06,53.1,NNW,0.2,3.4,-0.9,---,574.3,0.0,0.0,23,3.96,153,1.153,0.0,3.4,8,-27.9,2.3,0.38,2807,1,100.0,120,Estacion Vendaval,2021-11-15 22:00:00
1949,16/11/21,00:00,3.6,4.5,3.5,14,-21.5,16.1,N,32.19,37.0,N,-0.1,2.6,-1.2,---,576.0,0.0,0.0,0,0.0,0,1.227,0.0,0.1,9,-29.2,-0.8,0.25,2799,1,100.0,120,Estacion Vendaval,2021-11-16 00:00:00
1950,16/11/21,02:00,2.7,3.6,2.7,16,-20.7,16.1,N,32.19,33.8,NNW,-1.3,1.7,-2.3,---,575.3,0.0,0.0,0,0.0,0,1.306,0.0,-1.3,11,-28.1,-2.1,0.23,2798,1,100.0,120,Estacion Vendaval,2021-11-16 02:00:00
1951,16/11/21,04:00,-0.2,2.7,-0.6,19,-21.1,3.2,S,6.44,19.3,N,-0.8,-1.0,-1.6,---,574.0,0.0,0.0,0,0.0,0,1.546,0.0,-5.6,11,-31.5,-6.2,0.1,2790,1,100.0,120,Estacion Vendaval,2021-11-16 04:00:00
1952,16/11/21,06:00,-1.3,-0.1,-1.6,19,-22.0,1.6,NW,3.22,8.0,S,-1.3,-2.0,-2.0,---,573.7,0.0,0.0,0,0.0,0,1.634,0.0,-7.2,11,-32.7,-7.7,0.08,2803,1,100.0,120,Estacion Vendaval,2021-11-16 06:00:00
