;;Temp.;Temp.;Temp.;Hum.;Pto.;Vel.;Dir.;Rec.;Vel.;Dir.;Sens.;Ind.;Ind.;Indice;;;Int. ;Rad.;Energía;Max.Rad.;Grad.D.;Grad.D.;Temp.;Hum.;Rocío;In.Cal.;;Muest;Tx  ;Recep.;Int.
Date;Time;Ext.;Máx.;Mín.;Ext.;Rocío;Viento;Viento;Viento;Máx.;Max.;Term.;Calor;THW ;THSW ;Bar  ;Lluvia;Lluvia;Solar;Solar;Solar ;Calor ;Frío ;Int.;Int.;Int.;Int.  ;ET  ;Viento;Viento;ISS ;Arc.
6/7/21;22:00;6.1;6.8;4.3;18;-16.5;29.0;NW;57.94;49.9;WNW;1.3;5.0;0.2;-2.7;673.0;0.00;0.0;0;0.00;0;1.019;0.000;5.0;12;-22.1;3.8;0.43;2806;1;100.0;120
7/7/21;00:00;3.2;4.4;2.3;17;-19.6;17.7;NW;35.41;33.8;NW;-0.8;2.2;-1.8;-5.6;674.0;0.00;0.0;0;0.00;0;1.259;0.000;1.9;13;-23.7;1.0;0.25;2804;1;100.0;120
7/7/21;02:00;1.2;2.7;-0.5;21;-18.8;12.9;NNE;25.75;35.4;NNW;-2.6;0.3;-3.4;-7.5;674.3;0.00;0.0;0;0.00;0;1.431;0.000;-0.7;13;-25.8;-1.5;0.20;2802;1;100.0;120
7/7/21;04:00;-2.9;-0.2;-4.2;23;-21.2;9.7;WNW;19.31;22.5;NW;-6.7;-3.6;-7.3;-11.8;673.7;0.00;0.0;0;0.00;0;1.773;0.000;-4.5;14;-28.1;-5.1;0.13;2805;1;100.0;120
7/7/21;06:00;-4.8;-3.7;-5.7;24;-22.3;8.0;N;16.09;16.1;NNW;-8.3;-5.3;-8.9;-11.6;674.4;0.00;0.0;0;0.00;0;1.926;0.000;-7.2;14;-30.2;-7.7;0.10;2808;1;100.0;120
7/7/21;08:00;-6.4;-4.3;-8.1;29;-21.5;6.4;N;12.87;12.9;NNW;-9.6;-6.8;-10.0;-12.7;675.4;0.00;0.0;0;0.00;0;2.060;0.000;-8.7;15;-30.7;-9.1;0.08;2807;1;100.0;120
7/7/21;10:00;-5.6;0.1;-9.1;18;-26.2;4.8;ENE;9.66;12.9;N;-7.8;-6.1;-8.3;-8.8;677.2;0.00;0.0;128;22.02;341;1.991;0.000;-9.1;15;-31.0;-9.5;0.13;2807;1;100.0;120
7/7/21;12:00;1.7;4.0;-0.3;15;-22.3;4.8;E;9.66;16.1;ENE;0.4;0.7;-0.6;5.3;677.6;0.00;0.0;518;89.11;661;1.389;0.000;-0.7;14;-24.9;-1.5;0.51;2810;1;100.0;120
7/7/21;14:00;5.1;5.9;4.0;12;-22.0;8.0;S;16.09;17.7;S;3.2;3.9;2.1;6.3;676.2;0.00;0.0;723;124.37;747;1.102;0.000;7.8;13;-19.0;6.5;0.71;2806;1;100.0;120
7/7/21;16:00;7.0;8.0;5.8;11;-21.6;6.4;S;12.87;17.7;SSE;5.9;5.7;4.6;8.2;674.5;0.00;0.0;669;115.08;740;0.944;0.000;10.6;12;-17.7;8.9;0.69;2805;1;100.0;120
7/7/21;18:00;8.6;8.8;7.8;9;-22.6;4.8;S;9.66;17.7;SE;8.2;7.1;6.7;6.7;673.9;0.00;0.0;370;63.65;555;0.815;0.000;12.3;11;-17.4;10.2;0.43;2810;1;100.0;120
7/7/21;20:00;5.5;8.6;2.5;12;-21.7;6.4;SW;12.87;16.1;WNW;4.2;4.3;3.0;-1.2;674.2;0.00;0.0;18;3.10;132;1.069;0.000;5.4;12;-21.8;4.2;0.13;2806;1;100.0;120
7/7/21;22:00;0.7;2.6;-0.7;15;-23.1;9.7;N;19.31;16.1;N;-2.4;-0.2;-3.3;-7.8;675.4;0.00;0.0;0;0.00;0;1.472;0.000;-1.1;12;-27.0;-1.9;0.15;2808;1;100.0;120
8/7/21;00:00;-0.9;-0.2;-1.6;14;-25.1;8.0;NNW;16.09;14.5;NNW;-3.8;-1.7;-4.6;-9.1;676.4;0.00;0.0;0;0.00;0;1.602;0.000;-3.1;12;-28.6;-3.8;0.15;2809;1;100.0;120
8/7/21;02:00;-2.6;-1.2;-4.6;17;-24.3;8.0;NNW;16.09;16.1;NNW;-5.7;-3.3;-6.4;-10.9;677.0;0.00;0.0;0;0.00;0;1.741;0.000;-4.7;12;-29.9;-5.3;0.13;2807;1;100.0;120
8/7/21;04:00;-3.7;-3.1;-4.7;16;-26.0;8.0;N;16.09;16.1;NNW;-7.1;-4.4;-7.8;-12.3;676.8;0.00;0.0;0;0.00;0;1.838;0.000;-6.2;13;-30.2;-6.7;0.10;2802;1;100.0;120
8/7/21;06:00;-5.3;-2.6;-7.7;21;-24.3;9.7;NNW;19.31;16.1;N;-9.6;-5.9;-10.1;-12.8;676.9;0.00;0.0;0;0.00;0;1.972;0.000;-7.3;13;-31.1;-7.8;0.10;2806;1;100.0;120
8/7/21;08:00;-6.5;-5.6;-7.8;20;-25.8;9.7;N;19.31;16.1;NNE;-10.9;-7.0;-11.4;-14.2;678.3;0.00;0.0;0;0.00;0;2.069;0.000;-8.8;13;-32.3;-9.2;0.10;2806;1;100.0;120
8/7/21;10:00;-5.2;-1.3;-7.9;16;-27.2;4.8;N;9.66;16.1;N;-7.3;-5.8;-7.9;-8.5;680.0;0.00;0.0;128;22.02;343;1.958;0.000;-8.1;14;-30.9;-8.6;0.15;2810;1;100.0;120
8/7/21;12:00;1.2;1.8;-1.3;13;-24.3;4.8;S;9.66;12.9;SSW;-0.2;0.3;-1.1;4.8;680.1;0.00;0.0;520;89.45;661;1.431;0.000;-1.6;13;-26.5;-2.4;0.51;2808;1;100.0;120
8/7/21;14:00;4.3;6.3;1.8;9;-25.9;8.0;S;16.09;14.5;S;2.3;3.2;1.2;5.4;678.6;0.00;0.0;725;124.72;751;1.167;0.000;6.6;12;-20.9;5.3;0.76;2807;1;100.0;120
8/7/21;16:00;7.7;8.9;6.3;8;-24.6;6.4;S;12.87;14.5;S;6.7;6.3;5.3;8.9;676.5;0.00;0.0;672;115.60;744;0.884;0.000;11.3;11;-18.2;9.4;0.74;2810;1;100.0;120
8/7/21;18:00;9.7;10.1;8.9;7;-24.6;4.8;SSW;9.66;11.3;SSW;9.4;8.2;7.9;7.9;675.6;0.00;0.0;372;63.99;559;0.722;0.000;13.4;10;-17.6;11.0;0.46;2805;1;100.0;120
8/7/21;20:00;6.9;9.6;4.3;10;-22.7;6.4;SW;12.87;16.1;NNE;5.8;5.6;4.5;0.2;675.8;0.00;0.0;18;3.10;132;0.954;0.000;6.4;12;-21.0;5.2;0.15;2807;1;100.0;120
8/7/21;22:00;4.8;6.0;3.2;10;-24.4;8.0;N;16.09;24.1;N;2.9;3.6;1.7;-2.8;676.8;0.00;0.0;0;0.00;0;1.130;0.000;2.1;11;-25.4;1.1;0.18;2803;1;100.0;120
9/7/21;00:00;2.3;4.0;1.4;10;-26.3;6.4;WNW;12.87;17.7;WNW;0.4;1.3;-0.6;-5.1;677.3;0.00;0.0;0;0.00;0;1.338;0.000;-0.2;11;-27.2;-1.1;0.15;2805;1;100.0;120
9/7/21;02:00;-0.2;2.4;-2.5;13;-25.4;9.7;NW;19.31;19.3;NW;-3.4;-1.1;-4.3;-8.8;677.3;0.00;0.0;0;0.00;0;1.546;0.000;-2.6;11;-29.1;-3.3;0.13;2804;1;100.0;120
9/7/21;04:00;-1.7;-0.9;-3.3;12;-27.5;9.7;WNW;19.31;20.9;WNW;-5.3;-2.5;-6.1;-10.6;676.9;0.00;0.0;0;0.00;0;1.671;0.000;-4.1;11;-30.3;-4.8;0.15;2804;1;100.0;120
9/7/21;06:00;-4.7;-3.4;-5.8;15;-27.4;9.7;N;19.31;16.1;NNE;-8.8;-5.3;-9.4;-12.1;676.6;0.00;0.0;0;0.00;0;1.917;0.000;-6.6;11;-32.3;-7.1;0.13;2808;1;100.0;120
9/7/21;08:00;-6.3;-5.3;-7.3;17;-27.4;9.7;N;19.31;17.7;N;-10.7;-6.8;-11.2;-13.9;677.7;0.00;0.0;0;0.00;0;2.051;0.000;-8.4;12;-32.9;-8.9;0.10;2805;1;100.0;120
9/7/21;10:00;-3.7;-0.6;-6.1;13;-28.2;6.4;NNW;12.87;14.5;NNW;-6.5;-4.4;-7.2;-7.7;679.2;0.00;0.0;129;22.19;343;1.838;0.000;-7.0;12;-31.7;-7.6;0.15;2808;1;100.0;120
9/7/21;12:00;2.4;3.6;-0.6;11;-25.1;4.8;ENE;9.66;11.3;SSW;1.3;1.4;0.3;6.2;680.0;0.00;0.0;520;89.45;661;1.324;0.000;0.2;11;-26.9;-0.7;0.51;2809;1;100.0;120
9/7/21;14:00;5.9;7.9;3.6;9;-24.6;8.0;S;16.09;16.1;S;4.2;4.7;2.9;7.2;677.5;0.00;0.0;725;124.72;749;1.032;0.000;8.2;11;-20.6;6.8;0.81;2808;1;100.0;120
9/7/21;16:00;9.1;10.1;7.8;7;-25.1;6.4;S;12.87;16.1;S;8.3;7.6;6.8;10.3;675.4;0.00;0.0;671;115.43;744;0.773;0.000;12.8;10;-18.1;10.6;0.74;2807;1;100.0;120
9/7/21;18:00;10.4;10.9;9.9;6;-25.8;4.8;S;9.66;14.5;SE;10.3;8.7;8.6;8.6;674.5;0.00;0.0;372;63.99;557;0.657;0.000;14.1;10;-17.1;11.5;0.46;2808;1;100.0;120
9/7/21;20:00;8.7;10.4;6.9;5;-29.0;14.5;N;28.97;43.5;N;6.1;7.2;4.6;0.8;674.6;0.00;0.0;19;3.27;134;0.806;0.000;8.2;9;-22.9;6.8;0.30;2806;1;100.0;120
9/7/21;22:00;6.3;7.2;5.3;8;-25.7;22.5;N;45.06;41.8;N;2.2;5.1;0.9;-2.5;676.1;0.00;0.0;0;0.00;0;1.000;0.000;4.7;9;-25.6;3.6;0.38;2805;1;100.0;120
10/7/21;00:00;4.3;5.9;2.5;10;-24.8;6.4;NNW;12.87;20.9;NW;2.8;3.1;1.6;-2.9;676.6;0.00;0.0;0;0.00;0;1.171;0.000;1.8;9;-27.9;0.8;0.15;2809;1;100.0;120
10/7/21;02:00;0.1;3.4;-1.7;13;-25.1;8.0;NNE;16.09;17.7;NW;-2.6;-0.8;-3.5;-8.0;676.0;0.00;0.0;0;0.00;0;1.519;0.000;-1.7;10;-29.4;-2.4;0.15;2804;1;100.0;120
10/7/21;04:00;-0.6;0.1;-2.0;12;-26.6;9.7;WNW;19.31;22.5;WNW;-3.9;-1.4;-4.7;-9.2;676.1;0.00;0.0;0;0.00;0;1.574;0.000;-2.9;10;-30.4;-3.6;0.15;2808;1;100.0;120
10/7/21;06:00;-1.3;-0.3;-2.9;14;-25.4;8.0;NW;16.09;19.3;NW;-4.2;-2.1;-5.0;-7.7;676.3;0.00;0.0;0;0.00;0;1.634;0.000;-3.3;10;-30.7;-4.1;0.15;2807;1;100.0;120
10/7/21;08:00;-3.9;-2.0;-5.1;17;-25.4;9.7;N;19.31;16.1;N;-7.8;-4.6;-8.5;-11.2;677.0;0.00;0.0;0;0.00;0;1.852;0.000;-5.8;10;-32.7;-6.4;0.13;2808;1;100.0;120
10/7/21;10:00;-1.4;0.7;-3.8;14;-25.5;6.4;N;12.87;14.5;NNW;-3.8;-2.2;-4.6;-5.1;677.4;0.00;0.0;130;22.36;345;1.644;0.000;-4.6;11;-30.7;-5.3;0.18;2806;1;100.0;120
10/7/21;12:00;3.1;4.8;0.7;10;-25.7;4.8;SSW;9.66;12.9;SW;2.1;2.1;1.0;6.8;677.1;0.00;0.0;514;88.42;666;1.269;0.000;1.5;10;-26.9;0.5;0.48;2809;1;100.0;120
10/7/21;14:00;6.8;8.3;4.8;9;-24.0;9.7;S;19.31;17.7;S;4.8;5.5;3.6;7.8;674.2;0.00;0.0;725;124.72;752;0.963;0.000;9.0;10;-21.1;7.6;0.76;2810;1;100.0;120
10/7/21;16:00;9.6;10.8;8.3;7;-24.7;8.0;S;16.09;17.7;SSW;8.6;8.1;7.1;10.7;671.9;0.00;0.0;674;115.94;802;0.727;0.000;12.9;9;-19.3;10.6;0.79;2809;1;100.0;120
10/7/21;18:00;11.0;11.3;10.7;6;-25.3;8.0;S;16.09;17.7;SSW;10.2;9.1;8.3;8.2;670.6;0.00;0.0;359;61.76;622;0.611;0.000;13.8;9;-18.6;11.2;0.53;2810;1;100.0;120
10/7/21;20:00;7.8;11.0;4.4;9;-23.2;6.4;NNW;12.87;12.9;NW;6.8;6.4;5.4;1.2;670.5;0.00;0.0;19;3.27;135;0.880;0.000;7.6;10;-22.2;6.2;0.15;2807;1;100.0;120
10/7/21;22:00;3.3;4.7;1.5;10;-25.5;8.0;NNW;16.09;16.1;N;1.1;2.2;0.1;-4.4;671.9;0.00;0.0;0;0.00;0;1.255;0.000;1.2;10;-27.1;0.3;0.20;2807;1;100.0;120
11/7/21;00:00;1.4;2.8;-0.1;10;-27.0;8.0;NNW;16.09;16.1;NNW;-1.1;0.4;-2.1;-6.6;672.6;0.00;0.0;0;0.00;0;1.407;0.000;-0.9;10;-28.8;-1.7;0.15;2808;1;100.0;120
11/7/21;02:00;0.4;1.2;-0.4;9;-28.9;9.7;N;19.31;17.7;N;-2.7;-0.6;-3.7;-8.2;673.0;0.00;0.0;0;0.00;0;1.495;0.000;-2.1;10;-29.8;-2.9;0.18;2806;1;100.0;120
11/7/21;04:00;-1.5;0.9;-3.8;10;-29.3;6.4;N;12.87;16.1;N;-3.9;-2.3;-4.7;-9.2;672.3;0.00;0.0;0;0.00;0;1.653;0.000;-3.6;10;-30.9;-4.3;0.13;2809;1;100.0;120
11/7/21;06:00;-2.7;-1.0;-3.8;9;-31.3;9.7;NNW;19.31;19.3;NW;-6.4;-3.4;-7.2;-10.0;672.2;0.00;0.0;0;0.00;0;1.755;0.000;-5.4;9;-33.4;-6.0;0.15;2808;1;100.0;120
11/7/21;08:00;-4.2;-2.5;-4.9;12;-29.5;9.7;NNW;19.31;16.1;NNE;-8.2;-4.9;-8.9;-11.6;673.4;0.00;0.0;0;0.00;0;1.880;0.000;-6.1;10;-32.9;-6.7;0.15;2807;1;100.0;120
11/7/21;10:00;-2.2;1.8;-4.7;10;-29.8;4.8;NNW;9.66;16.1;NW;-3.9;-2.9;-4.7;-5.3;674.8;0.00;0.0;129;22.19;346;1.708;0.000;-5.4;10;-32.4;-6.1;0.15;2808;1;100.0;120
11/7/21;12:00;4.6;6.9;1.9;7;-28.5;4.8;E;9.66;14.5;E;3.7;3.3;2.4;7.9;675.1;0.00;0.0;500;86.01;707;1.148;0.000;2.3;10;-26.3;1.3;0.46;2808;1;100.0;120
11/7/21;14:00;8.6;10.3;6.9;6;-27.1;8.0;SSW;16.09;16.1;S;7.3;7.1;5.8;9.9;672.7;0.00;0.0;713;122.65;821;0.815;0.000;11.0;9;-20.8;9.2;0.81;2807;1;100.0;120
11/7/21;16:00;12.9;15.8;10.3;10;-18.1;14.5;SSW;28.97;49.9;NNW;11.1;10.6;8.8;10.2;669.6;0.00;0.0;488;83.95;802;0.454;0.000;14.9;9;-17.7;12.1;0.79;2808;1;100.0;120
11/7/21;18:00;14.0;14.8;12.9;13;-14.1;29.0;NW;57.94;49.9;NW;10.3;11.5;7.8;6.4;669.7;0.00;0.0;178;30.62;374;0.361;0.000;14.1;9;-18.4;11.5;0.76;2810;1;100.0;120
11/7/21;20:00;11.2;13.7;8.6;14;-15.4;24.1;NW;48.28;46.7;NW;7.6;9.4;5.8;2.9;670.8;0.00;0.0;31;5.33;188;0.597;0.000;11.4;11;-18.1;9.6;0.48;2806;1;100.0;120
11/7/21;22:00;8.2;8.7;7.7;20;-13.5;25.7;NNW;51.50;46.7;N;3.9;6.9;2.7;-0.3;671.7;0.00;0.0;0;0.00;0;0.847;0.000;7.2;13;-19.5;5.9;0.41;2809;1;100.0;120
12/7/21;00:00;6.6;7.9;5.2;18;-16.1;22.5;NNW;45.06;38.6;NNW;2.6;5.5;1.4;-1.8;673.7;0.00;0.0;0;0.00;0;0.977;0.000;5.5;14;-20.0;4.3;0.36;2810;1;100.0;120
12/7/21;02:00;4.9;7.1;3.4;23;-14.5;17.7;NNW;35.41;33.8;NW;1.3;3.9;0.3;-3.3;673.5;0.00;0.0;0;0.00;0;1.116;0.000;3.9;15;-20.5;2.8;0.25;2805;1;100.0;120
12/7/21;04:00;4.8;6.6;3.1;37;-8.7;19.3;NNE;38.62;40.2;N;0.8;4.0;0.1;-3.3;671.5;0.00;0.0;0;0.00;0;1.130;0.000;3.5;19;-18.0;2.5;0.25;2809;1;100.0;120
12/7/21;06:00;4.0;5.5;1.4;44;-7.2;16.1;N;32.19;29.0;NNE;0.4;3.3;-0.3;-2.4;670.8;0.00;0.0;0;0.00;0;1.194;0.000;3.1;21;-17.2;2.2;0.18;2807;1;100.0;120
12/7/21;08:00;3.6;5.9;0.8;37;-9.8;17.7;NW;35.41;37.0;WNW;-0.3;2.9;-1.1;-3.1;671.4;0.00;0.0;0;0.00;0;1.227;0.000;2.1;22;-17.5;1.2;0.20;2806;1;100.0;120
12/7/21;10:00;5.3;6.2;4.4;39;-7.6;29.0;NW;57.94;46.7;NW;0.4;4.5;-0.4;-1.3;671.9;0.00;0.0;62;10.67;181;1.088;0.000;4.4;27;-13.0;3.5;0.36;2807;1;100.0;120
12/7/21;12:00;7.1;9.2;6.1;34;-7.7;19.3;NW;38.62;43.5;NW;3.6;6.2;2.7;4.3;672.0;0.00;0.0;260;44.73;849;0.935;0.000;6.9;25;-11.8;5.8;0.48;2810;1;100.0;120
12/7/21;14:00;8.1;8.6;7.6;33;-7.3;14.5;SW;28.97;29.0;WSW;5.4;7.1;4.5;4.5;670.3;0.00;0.0;321;55.22;914;0.856;0.000;9.0;24;-10.5;7.8;0.51;2805;1;100.0;120
12/7/21;16:00;8.3;9.1;7.9;42;-3.9;20.9;WSW;41.84;46.7;NW;4.7;7.5;3.9;3.3;669.6;0.00;0.0;245;42.15;519;0.838;0.000;8.7;26;-9.8;7.6;0.51;2807;1;100.0;120
12/7/21;18:00;8.5;9.1;7.6;44;-3.1;25.7;NW;51.50;46.7;NW;4.3;7.8;3.6;3.8;670.1;0.00;0.0;332;57.11;638;0.819;0.000;9.6;28;-8.1;8.4;0.61;2806;1;100.0;120
12/7/21;20:00;6.2;7.6;5.7;51;-3.2;19.3;NW;38.62;41.8;NW;2.5;5.6;1.9;-1.1;671.9;0.00;0.0;14;2.41;77;1.009;0.000;6.3;31;-9.6;5.4;0.18;2808;1;100.0;120
12/7/21;22:00;4.8;5.7;3.7;58;-2.8;17.7;NW;35.41;37.0;WSW;1.1;4.3;0.6;-2.6;673.5;0.00;0.0;0;0.00;0;1.130;0.000;4.6;34;-9.9;3.8;0.15;2809;1;100.0;120
13/7/21;00:00;3.9;4.9;2.8;69;-1.2;8.0;NW;16.09;25.7;WSW;1.9;3.6;1.6;-2.2;674.9;0.00;0.0;0;0.00;0;1.199;0.000;3.6;35;-10.5;2.8;0.10;2804;1;100.0;120
13/7/21;02:00;1.6;3.0;0.7;92;0.5;3.2;S;6.44;14.5;NNE;1.2;1.6;1.2;-2.5;674.6;0.00;0.0;0;0.00;0;1.394;0.000;1.7;38;-11.2;1.1;0.03;2807;1;100.0;120
13/7/21;04:00;0.8;0.9;0.6;93;-0.2;9.7;NE;19.31;14.5;NE;-2.3;0.7;-2.3;-6.0;674.3;0.00;0.0;0;0.00;0;1.463;0.000;0.4;45;-10.2;-0.2;0.00;2809;1;100.0;120
13/7/21;06:00;0.6;0.8;0.5;90;-0.8;11.3;NE;22.53;16.1;NE;-2.9;0.5;-3.0;-5.2;672.5;0.00;0.0;0;0.00;0;1.477;0.000;0.2;63;-6.0;-0.1;0.00;2809;1;100.0;120
13/7/21;08:00;0.7;0.9;0.6;88;-1.0;9.7;NNE;19.31;17.7;NE;-2.3;0.6;-2.4;-4.7;673.7;0.00;0.0;0;0.00;0;1.468;0.000;-0.1;71;-4.7;-0.3;0.00;2806;1;100.0;120
13/7/21;10:00;0.8;1.6;0.4;87;-1.1;4.8;NNE;9.66;11.3;NE;-0.6;0.7;-0.7;-2.1;674.9;0.20;0.0;50;8.60;179;1.458;0.000;0.0;76;-3.7;-0.2;0.03;2808;1;100.0;120
13/7/21;12:00;2.9;4.2;1.6;74;-1.3;8.0;ENE;16.09;19.3;ENE;0.7;2.7;0.4;2.9;675.3;0.00;0.0;318;54.70;752;1.287;0.000;2.8;82;0.0;2.6;0.25;2808;1;100.0;120
13/7/21;14:00;5.2;5.8;4.1;72;0.5;9.7;ENE;19.31;22.5;E;2.9;4.9;2.7;2.5;673.4;0.00;0.0;303;52.12;717;1.097;0.000;6.3;83;3.6;6.2;0.33;2804;1;100.0;120
13/7/21;16:00;6.8;8.7;5.1;49;-3.2;11.3;NNE;22.53;32.2;NNE;4.6;6.2;3.9;3.3;671.2;0.00;0.0;276;47.48;752;0.963;0.000;7.8;81;4.8;7.7;0.33;2808;1;100.0;120
13/7/21;18:00;9.2;9.8;8.6;41;-3.4;17.7;N;35.41;41.8;NNE;6.2;8.3;5.3;3.8;670.3;0.00;0.0;172;29.59;371;0.764;0.000;9.3;74;4.9;9.2;0.38;2808;1;100.0;120
13/7/21;20:00;7.4;9.2;6.4;52;-1.8;17.7;NNE;35.41;40.2;N;4.2;6.8;3.6;0.4;670.9;0.00;0.0;16;2.75;100;0.907;0.000;7.6;71;2.7;7.3;0.20;2808;1;100.0;120
13/7/21;22:00;5.7;6.4;4.4;70;0.7;24.1;NNE;48.28;46.7;N;1.3;5.4;1.0;-1.8;671.3;0.00;0.0;0;0.00;0;1.051;0.000;5.3;67;-0.4;4.9;0.18;2805;1;100.0;120
14/7/21;00:00;4.6;5.7;3.1;53;-4.2;19.3;NNE;38.62;46.7;N;0.6;4.0;0.0;-3.2;670.6;0.00;0.0;0;0.00;0;1.148;0.000;3.5;70;-1.5;3.2;0.15;2807;1;100.0;120
14/7/21;02:00;5.8;6.2;5.2;45;-5.3;29.0;N;57.94;53.1;N;0.9;5.1;0.3;-2.4;669.3;0.00;0.0;0;0.00;0;1.046;0.000;4.9;62;-1.8;4.4;0.25;2807;1;100.0;120
14/7/21;04:00;5.4;5.9;4.6;45;-5.6;33.8;N;67.59;59.5;N;0.2;4.8;-0.5;-3.0;667.8;0.00;0.0;0;0.00;0;1.074;0.000;4.6;57;-3.2;4.1;0.30;2806;1;100.0;120
14/7/21;06:00;5.1;5.4;4.3;43;-6.5;38.6;N;77.25;62.8;N;-0.7;4.3;-1.4;-2.8;666.3;0.00;0.0;0;0.00;0;1.106;0.000;4.1;51;-5.1;3.6;0.05;2808;1;100.0;120
14/7/21;08:00;4.6;4.8;4.4;42;-7.2;40.2;N;80.47;66.0;N;-1.3;3.9;-2.0;-3.4;666.5;0.00;0.0;0;0.00;0;1.144;0.000;3.7;49;-6.1;3.1;6.32;2809;1;100.0;120
14/7/21;10:00;5.1;6.7;4.1;36;-8.8;37.0;N;74.03;69.2;NNE;-0.6;4.2;-1.4;-1.5;667.9;0.00;0.0;130;22.36;341;1.106;0.000;3.9;47;-6.4;3.3;0.13;2810;1;100.0;120
14/7/21;12:00;7.8;8.9;6.7;30;-8.7;43.5;N;86.90;77.2;N;2.2;6.8;1.2;4.6;667.5;0.00;0.0;516;88.76;668;0.875;0.000;7.1;38;-6.3;6.2;0.08;2809;1;100.0;120
14/7/21;14:00;9.1;9.7;8.5;29;-8.0;46.7;N;93.34;78.9;N;3.5;8.1;2.4;4.8;666.3;0.00;0.0;728;125.23;759;0.769;0.000;10.1;32;-5.9;9.1;0.28;2809;1;100.0;120
14/7/21;16:00;9.6;10.3;8.9;29;-7.6;46.7;N;93.34;82.1;NNW;4.1;8.6;3.1;5.1;664.3;0.00;0.0;668;114.91;745;0.727;0.000;11.3;28;-6.6;9.8;0.23;2809;1;100.0;120
14/7/21;18:00;8.5;9.6;6.6;31;-7.7;41.8;N;83.69;75.6;NNE;3.1;7.5;2.1;2.2;665.8;0.00;0.0;353;60.72;573;0.819;0.000;10.4;28;-7.4;9.2;6.38;2805;1;100.0;120
14/7/21;20:00;5.6;6.7;4.8;34;-9.1;35.4;N;70.81;62.8;NNE;0.2;4.7;-0.7;-3.1;666.6;0.00;0.0;11;1.89;58;1.065;0.000;5.3;31;-10.5;4.4;0.43;2805;1;100.0;120
14/7/21;22:00;3.6;4.8;2.4;39;-9.1;25.7;NNE;51.50;43.5;N;-1.4;2.8;-2.1;-5.1;668.2;0.00;0.0;0;0.00;0;1.231;0.000;2.7;34;-11.6;2.0;0.25;2806;1;100.0;120
15/7/21;00:00;2.9;3.4;2.1;44;-8.2;30.6;N;61.16;48.3;N;-2.7;2.3;-3.3;-6.1;667.8;0.00;0.0;0;0.00;0;1.287;0.000;1.7;38;-11.1;1.1;0.25;2807;1;100.0;120
15/7/21;02:00;2.6;3.2;1.3;40;-9.7;27.4;N;54.72;46.7;N;-2.8;1.9;-3.4;-6.3;668.2;0.00;0.0;0;0.00;0;1.310;0.000;1.5;38;-11.3;0.9;0.23;2806;1;100.0;120
15/7/21;04:00;2.4;2.9;1.8;40;-9.8;22.5;N;45.06;40.2;NNE;-2.4;1.8;-3.1;-6.2;667.4;0.00;0.0;0;0.00;0;1.324;0.000;1.1;38;-11.7;0.4;0.23;2807;1;100.0;120
15/7/21;06:00;1.8;2.6;0.1;52;-7.0;22.5;N;45.06;38.6;NNW;-3.2;1.3;-3.7;-5.6;668.0;0.00;0.0;0;0.00;0;1.375;0.000;0.7;39;-11.7;0.1;0.23;2808;1;100.0;120
15/7/21;08:00;0.1;1.1;-0.9;56;-7.7;20.9;NW;41.84;35.4;WNW;-5.3;-0.4;-5.7;-7.7;669.3;0.00;0.0;0;0.00;0;1.523;0.000;-1.1;43;-12.1;-1.6;0.13;2809;1;100.0;120
15/7/21;10:00;1.2;4.2;-1.4;39;-11.2;16.1;NW;32.19;30.6;NW;-3.1;0.6;-3.7;-3.9;670.8;0.00;0.0;133;22.88;345;1.426;0.000;-0.8;42;-12.2;-1.4;0.20;2807;1;100.0;120
15/7/21;12:00;5.2;8.6;3.6;22;-14.8;12.9;S;25.75;30.6;NW;2.4;4.2;1.4;7.2;670.7;0.00;0.0;521;89.62;670;1.093;0.000;4.2;37;-9.2;3.4;0.56;2806;1;100.0;120
15/7/21;14:00;9.4;10.4;8.4;19;-13.1;27.4;NNW;54.72;51.5;NNW;5.2;8.2;4.0;7.2;668.8;0.00;0.0;734;126.26;759;0.745;0.000;10.2;28;-7.5;9.1;1.12;2808;1;100.0;120
15/7/21;16:00;10.2;10.5;9.7;16;-14.5;32.2;N;64.37;56.3;N;5.7;8.8;4.3;6.8;668.4;0.00;0.0;679;116.80;752;0.676;0.000;12.1;23;-8.5;10.3;1.17;2809;1;100.0;120
15/7/21;18:00;9.6;10.4;8.5;16;-15.0;30.6;NNW;61.16;54.7;NNW;5.2;8.3;3.8;4.1;667.3;0.00;0.0;381;65.54;564;0.727;0.000;11.6;21;-10.0;9.9;0.84;2809;1;100.0;120
15/7/21;20:00;6.1;8.4;4.0;23;-13.6;22.5;N;45.06;48.3;NW;1.9;5.0;0.9;-2.1;668.7;0.00;0.0;23;3.96;148;1.023;0.000;6.2;24;-12.9;5.2;0.36;2806;1;100.0;120
15/7/21;22:00;1.9;3.9;0.8;29;-14.3;17.7;NNW;35.41;32.2;NNW;-2.4;1.2;-3.2;-6.8;669.1;0.00;0.0;0;0.00;0;1.366;0.000;0.8;26;-16.5;0.1;0.20;2809;1;100.0;120
16/7/21;00:00;0.5;2.0;-0.3;24;-17.8;22.5;NNW;45.06;33.8;N;-4.9;-0.3;-5.7;-9.0;669.2;0.00;0.0;0;0.00;0;1.486;0.000;-1.0;27;-17.7;-1.7;0.23;2807;1;100.0;120
