T�tulo de trazado: E2,,,,
N.�,Fecha Tiempo, GMT-03:00,Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr),Velocidad de R�fagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr),Direcci�n del viento, � (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)
2221,12/15/21 09:05:32 PM,22.860,26.460,178.3
2222,12/15/21 09:06:32 PM,28.872,40.860,175.5
2223,12/15/21 09:07:32 PM,27.648,37.260,172.7
2224,12/15/21 09:08:32 PM,32.472,36.072,175.5
2225,12/15/21 09:09:32 PM,30.060,37.260,182.5
2226,12/15/21 09:10:32 PM,28.872,33.660,186.7
2227,12/15/21 09:11:32 PM,26.460,28.872,182.5
2228,12/15/21 09:12:32 PM,27.648,33.660,182.5
2229,12/15/21 09:13:32 PM,26.460,30.060,179.7
2230,12/15/21 09:14:32 PM,26.460,30.060,181.1
2231,12/15/21 09:15:32 PM,26.460,31.248,181.1
2232,12/15/21 09:16:32 PM,28.872,33.660,185.3
2233,12/15/21 09:17:32 PM,24.048,28.872,182.5
2234,12/15/21 09:18:32 PM,26.460,30.060,179.7
2235,12/15/21 09:19:32 PM,27.648,30.060,188.1
2236,12/15/21 09:20:32 PM,26.460,33.660,183.9
2237,12/15/21 09:21:32 PM,26.460,30.060,182.5
2238,12/15/21 09:22:32 PM,25.236,30.060,185.3
2239,12/15/21 09:23:32 PM,24.048,27.648,178.3
2240,12/15/21 09:24:32 PM,20.448,24.048,183.9
2241,12/15/21 09:25:32 PM,22.860,24.048,181.1
2242,12/15/21 09:26:32 PM,27.648,33.660,176.9
2243,12/15/21 09:27:32 PM,31.248,36.072,175.5
2244,12/15/21 09:28:32 PM,32.472,37.260,175.5
2245,12/15/21 09:29:32 PM,30.060,34.848,175.5
2246,12/15/21 09:30:32 PM,27.648,33.660,176.9
2247,12/15/21 09:31:32 PM,32.472,38.484,172.7
2248,12/15/21 09:32:32 PM,34.848,37.260,172.7
2249,12/15/21 09:33:32 PM,33.660,38.484,174.1
2250,12/15/21 09:34:32 PM,34.848,39.672,172.7
2251,12/15/21 09:35:32 PM,28.872,32.472,176.9
2252,12/15/21 09:36:32 PM,27.648,34.848,175.5
2253,12/15/21 09:37:32 PM,22.860,27.648,178.3
2254,12/15/21 09:38:32 PM,33.660,43.272,172.7
2255,12/15/21 09:39:32 PM,28.872,36.072,178.3
2256,12/15/21 09:40:32 PM,27.648,32.472,189.5
2257,12/15/21 09:41:32 PM,27.648,31.248,186.7
2258,12/15/21 09:42:32 PM,25.236,30.060,183.9
2259,12/15/21 09:43:32 PM,25.236,28.872,189.5
2260,12/15/21 09:44:32 PM,22.860,26.460,178.3
2261,12/15/21 09:45:32 PM,22.860,25.236,179.7
2262,12/15/21 09:46:32 PM,20.448,24.048,176.9
2263,12/15/21 09:47:32 PM,21.636,24.048,179.7
2264,12/15/21 09:48:32 PM,26.460,31.248,178.3
2265,12/15/21 09:49:32 PM,25.236,30.060,175.5
2266,12/15/21 09:50:32 PM,22.860,28.872,175.5
2267,12/15/21 09:51:32 PM,20.448,26.460,178.3
2268,12/15/21 09:52:32 PM,19.224,25.236,175.5
2269,12/15/21 09:53:32 PM,20.448,25.236,179.7
2270,12/15/21 09:54:32 PM,18.036,21.636,178.3
2271,12/15/21 09:55:32 PM,16.848,18.036,178.3
2272,12/15/21 09:56:32 PM,20.448,28.872,175.5
2273,12/15/21 09:57:32 PM,26.460,30.060,172.7
2274,12/15/21 09:58:32 PM,27.648,31.248,178.3
2275,12/15/21 09:59:32 PM,25.236,33.660,174.1
2276,12/15/21 10:00:32 PM,27.648,34.848,174.1
2277,12/15/21 10:01:32 PM,27.648,32.472,172.7
2278,12/15/21 10:02:32 PM,22.860,25.236,181.1
2279,12/15/21 10:03:32 PM,21.636,24.048,175.5
2280,12/15/21 10:04:32 PM,19.224,22.860,181.1
2281,12/15/21 10:05:32 PM,24.048,28.872,189.5
2282,12/15/21 10:06:32 PM,26.460,30.060,186.7
2283,12/15/21 10:07:32 PM,28.872,32.472,172.7
2284,12/15/21 10:08:32 PM,28.872,32.472,172.7
2285,12/15/21 10:09:32 PM,30.060,36.072,175.5
2286,12/15/21 10:10:32 PM,31.248,36.072,178.3
2287,12/15/21 10:11:32 PM,32.472,37.260,174.1
2288,12/15/21 10:12:32 PM,34.848,39.672,175.5
2289,12/15/21 10:13:32 PM,34.848,39.672,174.1
2290,12/15/21 10:14:32 PM,33.660,42.084,175.5
2291,12/15/21 10:15:32 PM,34.848,37.260,168.5
2292,12/15/21 10:16:32 PM,33.660,37.260,172.7
2293,12/15/21 10:17:32 PM,33.660,37.260,176.9
2294,12/15/21 10:18:32 PM,34.848,39.672,174.1
2295,12/15/21 10:19:32 PM,33.660,37.260,168.5
2296,12/15/21 10:20:32 PM,32.472,37.260,169.9
2297,12/15/21 10:21:32 PM,33.660,39.672,171.3
2298,12/15/21 10:22:32 PM,28.872,34.848,175.5
2299,12/15/21 10:23:32 PM,27.648,33.660,178.3
2300,12/15/21 10:24:32 PM,30.060,39.672,174.1
2301,12/15/21 10:25:32 PM,34.848,37.260,169.9
2302,12/15/21 10:26:32 PM,28.872,33.660,175.5
2303,12/15/21 10:27:32 PM,25.236,33.660,176.9
2304,12/15/21 10:28:32 PM,25.236,28.872,176.9
2305,12/15/21 10:29:32 PM,26.460,28.872,172.7
2306,12/15/21 10:30:32 PM,24.048,30.060,175.5
2307,12/15/21 10:31:32 PM,28.872,33.660,174.1
2308,12/15/21 10:32:32 PM,32.472,34.848,171.3
2309,12/15/21 10:33:32 PM,34.848,39.672,171.3
2310,12/15/21 10:34:32 PM,31.248,37.260,169.9
2311,12/15/21 10:35:32 PM,31.248,36.072,175.5
2312,12/15/21 10:36:32 PM,28.872,33.660,172.7
2313,12/15/21 10:37:32 PM,27.648,32.472,176.9
2314,12/15/21 10:38:32 PM,28.872,34.848,174.1
2315,12/15/21 10:39:32 PM,28.872,33.660,172.7
2316,12/15/21 10:40:32 PM,26.460,31.248,175.5
2317,12/15/21 10:41:32 PM,32.472,36.072,175.5
2318,12/15/21 10:42:32 PM,31.248,34.848,178.3
2319,12/15/21 10:43:32 PM,28.872,32.472,179.7
2320,12/15/21 10:44:32 PM,31.248,34.848,175.5
2321,12/15/21 10:45:32 PM,27.648,31.248,178.3
2322,12/15/21 10:46:32 PM,28.872,34.848,178.3
2323,12/15/21 10:47:32 PM,33.660,37.260,179.7
2324,12/15/21 10:48:32 PM,31.248,39.672,179.7
2325,12/15/21 10:49:32 PM,34.848,39.672,174.1
2326,12/15/21 10:50:32 PM,31.248,34.848,175.5
2327,12/15/21 10:51:32 PM,30.060,33.660,175.5
2328,12/15/21 10:52:32 PM,26.460,33.660,169.9
2329,12/15/21 10:53:32 PM,30.060,34.848,172.7
2330,12/15/21 10:54:32 PM,30.060,34.848,175.5
2331,12/15/21 10:55:32 PM,31.248,37.260,171.3
2332,12/15/21 10:56:32 PM,33.660,38.484,172.7
2333,12/15/21 10:57:32 PM,33.660,38.484,171.3
2334,12/15/21 10:58:32 PM,32.472,38.484,171.3
2335,12/15/21 10:59:32 PM,28.872,33.660,172.7
2336,12/15/21 11:00:32 PM,28.872,32.472,168.5
2337,12/15/21 11:01:32 PM,32.472,39.672,171.3
2338,12/15/21 11:02:32 PM,30.060,34.848,174.1
2339,12/15/21 11:03:32 PM,32.472,36.072,169.9
2340,12/15/21 11:04:32 PM,33.660,37.260,169.9
2341,12/15/21 11:05:32 PM,28.872,36.072,171.3
2342,12/15/21 11:06:32 PM,31.248,37.260,172.7
2343,12/15/21 11:07:32 PM,32.472,39.672,174.1
2344,12/15/21 11:08:32 PM,31.248,34.848,172.7
2345,12/15/21 11:09:32 PM,33.660,37.260,168.5
2346,12/15/21 11:10:32 PM,30.060,33.660,168.5
2347,12/15/21 11:11:32 PM,31.248,33.660,151.6
2348,12/15/21 11:12:32 PM,26.460,33.660,151.6
2349,12/15/21 11:13:32 PM,27.648,36.072,151.6
2350,12/15/21 11:14:32 PM,32.472,37.260,161.5
2351,12/15/21 11:15:32 PM,28.872,32.472,167.1
2352,12/15/21 11:16:32 PM,30.060,36.072,168.5
2353,12/15/21 11:17:32 PM,30.060,33.660,165.7
2354,12/15/21 11:18:32 PM,30.060,33.660,167.1
2355,12/15/21 11:19:32 PM,31.248,36.072,169.9
2356,12/15/21 11:20:32 PM,32.472,37.260,169.9
2357,12/15/21 11:21:32 PM,31.248,32.472,164.3
2358,12/15/21 11:22:32 PM,31.248,34.848,167.1
2359,12/15/21 11:23:32 PM,30.060,34.848,164.3
2360,12/15/21 11:24:32 PM,30.060,36.072,161.5
2361,12/15/21 11:25:32 PM,26.460,28.872,161.5
2362,12/15/21 11:26:32 PM,27.648,30.060,167.1
2363,12/15/21 11:27:32 PM,27.648,30.060,165.7
2364,12/15/21 11:28:32 PM,28.872,32.472,167.1
2365,12/15/21 11:29:32 PM,28.872,32.472,168.5
2366,12/15/21 11:30:32 PM,28.872,31.248,168.5
2367,12/15/21 11:31:32 PM,26.460,28.872,169.9
2368,12/15/21 11:32:32 PM,24.048,26.460,174.1
2369,12/15/21 11:33:32 PM,20.448,24.048,172.7
2370,12/15/21 11:34:32 PM,20.448,22.860,174.1
2371,12/15/21 11:35:32 PM,21.636,24.048,172.7
2372,12/15/21 11:36:32 PM,16.848,19.224,171.3
2373,12/15/21 11:37:32 PM,14.436,19.224,169.9
2374,12/15/21 11:38:32 PM,10.836,14.436,181.1
2375,12/15/21 11:39:32 PM,9.612,12.024,190.9
2376,12/15/21 11:40:32 PM,9.612,13.212,164.3
2377,12/15/21 11:41:32 PM,9.612,12.024,153.0
2378,12/15/21 11:42:32 PM,7.200,9.612,154.4
2379,12/15/21 11:43:32 PM,7.200,9.612,157.2
2380,12/15/21 11:44:32 PM,7.200,8.424,157.2
2381,12/15/21 11:45:32 PM,9.612,12.024,158.6
2382,12/15/21 11:46:32 PM,6.012,7.200,158.6
2383,12/15/21 11:47:32 PM,3.600,4.824,161.5
2384,12/15/21 11:48:32 PM,3.600,4.824,154.4
2385,12/15/21 11:49:32 PM,4.824,6.012,155.8
2386,12/15/21 11:50:32 PM,4.824,6.012,148.8
2387,12/15/21 11:51:32 PM,6.012,8.424,150.2
2388,12/15/21 11:52:32 PM,8.424,9.612,154.4
2389,12/15/21 11:53:32 PM,8.424,9.612,160.0
2390,12/15/21 11:54:32 PM,8.424,10.836,164.3
2391,12/15/21 11:55:32 PM,8.424,10.836,175.5
2392,12/15/21 11:56:32 PM,4.824,7.200,171.3
2393,12/15/21 11:57:32 PM,8.424,10.836,176.9
2394,12/15/21 11:58:32 PM,10.836,12.024,202.2
2395,12/15/21 11:59:32 PM,10.836,12.024,190.9
2396,12/16/21 12:00:32 AM,12.024,15.624,195.1
2397,12/16/21 12:01:32 AM,16.848,20.448,221.8
2398,12/16/21 12:02:32 AM,19.224,21.636,223.2
2399,12/16/21 12:03:32 AM,16.848,19.224,219.0
2400,12/16/21 12:04:32 AM,16.848,19.224,217.6
2401,12/16/21 12:05:32 AM,18.036,20.448,205.0
2402,12/16/21 12:06:32 AM,15.624,19.224,196.5
2403,12/16/21 12:07:32 AM,14.436,15.624,202.2
2404,12/16/21 12:08:32 AM,15.624,16.848,213.4
2405,12/16/21 12:09:32 AM,13.212,15.624,199.4
2406,12/16/21 12:10:32 AM,12.024,15.624,183.9
2407,12/16/21 12:11:32 AM,14.436,16.848,176.9
2408,12/16/21 12:12:32 AM,18.036,24.048,183.9
2409,12/16/21 12:13:32 AM,31.248,34.848,202.2
2410,12/16/21 12:14:32 AM,28.872,32.472,193.7
2411,12/16/21 12:15:32 AM,24.048,30.060,193.7
2412,12/16/21 12:16:32 AM,19.224,21.636,182.5
2413,12/16/21 12:17:32 AM,18.036,20.448,183.9
2414,12/16/21 12:18:32 AM,19.224,26.460,179.7
2415,12/16/21 12:19:32 AM,24.048,28.872,181.1
2416,12/16/21 12:20:32 AM,22.860,26.460,185.3
2417,12/16/21 12:21:32 AM,26.460,33.660,186.7
2418,12/16/21 12:22:32 AM,26.460,30.060,182.5
2419,12/16/21 12:23:32 AM,27.648,30.060,179.7
2420,12/16/21 12:24:32 AM,25.236,28.872,179.7
2421,12/16/21 12:25:32 AM,25.236,30.060,181.1
2422,12/16/21 12:26:32 AM,26.460,31.248,182.5
2423,12/16/21 12:27:32 AM,24.048,28.872,183.9
2424,12/16/21 12:28:32 AM,26.460,31.248,183.9
2425,12/16/21 12:29:32 AM,27.648,30.060,182.5
2426,12/16/21 12:30:32 AM,25.236,30.060,182.5
2427,12/16/21 12:31:32 AM,25.236,27.648,183.9
2428,12/16/21 12:32:32 AM,26.460,30.060,182.5
2429,12/16/21 12:33:32 AM,27.648,30.060,182.5
2430,12/16/21 12:34:32 AM,26.460,28.872,196.5
2431,12/16/21 12:35:32 AM,21.636,24.048,181.1
2432,12/16/21 12:36:32 AM,22.860,24.048,178.3
2433,12/16/21 12:37:32 AM,21.636,22.860,182.5
2434,12/16/21 12:38:32 AM,21.636,24.048,185.3
2435,12/16/21 12:39:32 AM,22.860,26.460,186.7
2436,12/16/21 12:40:32 AM,24.048,27.648,193.7
2437,12/16/21 12:41:32 AM,24.048,27.648,195.1
2438,12/16/21 12:42:32 AM,24.048,28.872,193.7
2439,12/16/21 12:43:32 AM,25.236,31.248,196.5
2440,12/16/21 12:44:32 AM,25.236,28.872,195.1
2441,12/16/21 12:45:32 AM,25.236,28.872,202.2
2442,12/16/21 12:46:32 AM,24.048,27.648,195.1
2443,12/16/21 12:47:32 AM,20.448,21.636,196.5
2444,12/16/21 12:48:32 AM,21.636,22.860,213.4
2445,12/16/21 12:49:32 AM,21.636,24.048,220.4
2446,12/16/21 12:50:32 AM,20.448,24.048,224.6
2447,12/16/21 12:51:32 AM,19.224,24.048,223.2
2448,12/16/21 12:52:32 AM,18.036,21.636,230.2
2449,12/16/21 12:53:32 AM,16.848,20.448,226.0
2450,12/16/21 12:54:32 AM,18.036,21.636,226.0
2451,12/16/21 12:55:32 AM,16.848,19.224,221.8
2452,12/16/21 12:56:32 AM,20.448,24.048,213.4
2453,12/16/21 12:57:32 AM,20.448,22.860,214.8
2454,12/16/21 12:58:32 AM,21.636,25.236,226.0
2455,12/16/21 12:59:32 AM,21.636,24.048,216.2
2456,12/16/21 01:00:32 AM,19.224,24.048,227.4
2457,12/16/21 01:01:32 AM,16.848,19.224,227.4
2458,12/16/21 01:02:32 AM,16.848,19.224,240.1
2459,12/16/21 01:03:32 AM,18.036,20.448,247.1
2460,12/16/21 01:04:32 AM,18.036,19.224,251.3
2461,12/16/21 01:05:32 AM,18.036,20.448,244.3
2462,12/16/21 01:06:32 AM,18.036,19.224,230.2
2463,12/16/21 01:07:32 AM,16.848,19.224,221.8
2464,12/16/21 01:08:32 AM,16.848,19.224,251.3
2465,12/16/21 01:09:32 AM,14.436,15.624,258.3
2466,12/16/21 01:10:32 AM,16.848,19.224,240.1
2467,12/16/21 01:11:32 AM,16.848,18.036,221.8
2468,12/16/21 01:12:32 AM,16.848,18.036,196.5
2469,12/16/21 01:13:32 AM,15.624,16.848,181.1
2470,12/16/21 01:14:32 AM,16.848,18.036,193.7
2471,12/16/21 01:15:32 AM,14.436,16.848,198.0
2472,12/16/21 01:16:32 AM,12.024,13.212,175.5
2473,12/16/21 01:17:32 AM,15.624,19.224,192.3
2474,12/16/21 01:18:32 AM,18.036,19.224,190.9
2475,12/16/21 01:19:32 AM,18.036,20.448,220.4
2476,12/16/21 01:20:32 AM,15.624,19.224,207.8
2477,12/16/21 01:21:32 AM,15.624,16.848,233.1
2478,12/16/21 01:22:32 AM,15.624,18.036,227.4
2479,12/16/21 01:23:32 AM,16.848,19.224,213.4
2480,12/16/21 01:24:32 AM,15.624,18.036,219.0
2481,12/16/21 01:25:32 AM,16.848,18.036,244.3
2482,12/16/21 01:26:32 AM,15.624,16.848,217.6
2483,12/16/21 01:27:32 AM,14.436,15.624,199.4
2484,12/16/21 01:28:32 AM,15.624,16.848,203.6
2485,12/16/21 01:29:32 AM,16.848,18.036,207.8
2486,12/16/21 01:30:32 AM,15.624,18.036,193.7
2487,12/16/21 01:31:32 AM,16.848,18.036,205.0
2488,12/16/21 01:32:32 AM,16.848,19.224,189.5
2489,12/16/21 01:33:32 AM,16.848,18.036,203.6
2490,12/16/21 01:34:32 AM,16.848,18.036,193.7
2491,12/16/21 01:35:32 AM,15.624,16.848,183.9
2492,12/16/21 01:36:32 AM,14.436,15.624,174.1
2493,12/16/21 01:37:32 AM,14.436,15.624,210.6
2494,12/16/21 01:38:32 AM,14.436,15.624,192.3
2495,12/16/21 01:39:32 AM,13.212,15.624,190.9
2496,12/16/21 01:40:32 AM,14.436,16.848,212.0
2497,12/16/21 01:41:32 AM,15.624,16.848,200.8
2498,12/16/21 01:42:32 AM,15.624,16.848,195.1
2499,12/16/21 01:43:32 AM,16.848,18.036,189.5
2500,12/16/21 01:44:32 AM,15.624,18.036,189.5
2501,12/16/21 01:45:32 AM,18.036,20.448,198.0
2502,12/16/21 01:46:32 AM,19.224,20.448,210.6
2503,12/16/21 01:47:32 AM,18.036,19.224,196.5
2504,12/16/21 01:48:32 AM,18.036,19.224,192.3
2505,12/16/21 01:49:32 AM,15.624,18.036,189.5
2506,12/16/21 01:50:32 AM,16.848,18.036,178.3
2507,12/16/21 01:51:32 AM,16.848,19.224,209.2
2508,12/16/21 01:52:32 AM,18.036,19.224,206.4
2509,12/16/21 01:53:32 AM,18.036,20.448,203.6
2510,12/16/21 01:54:32 AM,16.848,19.224,195.1
2511,12/16/21 01:55:32 AM,15.624,16.848,195.1
2512,12/16/21 01:56:32 AM,14.436,16.848,200.8
2513,12/16/21 01:57:32 AM,14.436,15.624,186.7
2514,12/16/21 01:58:32 AM,15.624,15.624,198.0
2515,12/16/21 01:59:32 AM,15.624,16.848,200.8
2516,12/16/21 02:00:32 AM,15.624,16.848,193.7
2517,12/16/21 02:01:32 AM,15.624,16.848,178.3
2518,12/16/21 02:02:32 AM,14.436,15.624,186.7
2519,12/16/21 02:03:32 AM,14.436,15.624,175.5
2520,12/16/21 02:04:32 AM,12.024,14.436,181.1
2521,12/16/21 02:05:32 AM,13.212,14.436,183.9
2522,12/16/21 02:06:32 AM,14.436,15.624,178.3
2523,12/16/21 02:07:32 AM,14.436,15.624,192.3
2524,12/16/21 02:08:32 AM,14.436,15.624,179.7
2525,12/16/21 02:09:32 AM,12.024,14.436,190.9
2526,12/16/21 02:10:32 AM,12.024,13.212,165.7
2527,12/16/21 02:11:32 AM,13.212,14.436,179.7
2528,12/16/21 02:12:32 AM,13.212,14.436,168.5
2529,12/16/21 02:13:32 AM,13.212,14.436,174.1
2530,12/16/21 02:14:32 AM,12.024,13.212,176.9
2531,12/16/21 02:15:32 AM,12.024,14.436,162.9
2532,12/16/21 02:16:32 AM,10.836,10.836,167.1
2533,12/16/21 02:17:32 AM,9.612,10.836,172.7
2534,12/16/21 02:18:32 AM,9.612,10.836,181.1
2535,12/16/21 02:19:32 AM,10.836,12.024,182.5
2536,12/16/21 02:20:32 AM,9.612,10.836,167.1
2537,12/16/21 02:21:32 AM,10.836,12.024,168.5
2538,12/16/21 02:22:32 AM,12.024,14.436,161.5
2539,12/16/21 02:23:32 AM,13.212,15.624,167.1
2540,12/16/21 02:24:32 AM,14.436,16.848,171.3
2541,12/16/21 02:25:32 AM,14.436,18.036,178.3
2542,12/16/21 02:26:32 AM,14.436,16.848,186.7
2543,12/16/21 02:27:32 AM,14.436,16.848,182.5
2544,12/16/21 02:28:32 AM,14.436,15.624,189.5
2545,12/16/21 02:29:32 AM,13.212,14.436,192.3
2546,12/16/21 02:30:32 AM,13.212,14.436,195.1
2547,12/16/21 02:31:32 AM,13.212,15.624,185.3
2548,12/16/21 02:32:32 AM,15.624,18.036,193.7
2549,12/16/21 02:33:32 AM,16.848,19.224,189.5
2550,12/16/21 02:34:32 AM,15.624,16.848,190.9
2551,12/16/21 02:35:32 AM,14.436,15.624,192.3
2552,12/16/21 02:36:32 AM,10.836,13.212,178.3
2553,12/16/21 02:37:32 AM,12.024,14.436,174.1
2554,12/16/21 02:38:32 AM,10.836,13.212,174.1
2555,12/16/21 02:39:32 AM,12.024,13.212,171.3
2556,12/16/21 02:40:32 AM,10.836,12.024,172.7
2557,12/16/21 02:41:32 AM,10.836,13.212,183.9
2558,12/16/21 02:42:32 AM,10.836,12.024,172.7
2559,12/16/21 02:43:32 AM,7.200,8.424,181.1
2560,12/16/21 02:44:32 AM,7.200,8.424,171.3
2561,12/16/21 02:45:32 AM,7.200,8.424,169.9
2562,12/16/21 02:46:32 AM,4.824,7.200,164.3
2563,12/16/21 02:47:32 AM,6.012,7.200,169.9
2564,12/16/21 02:48:32 AM,6.012,8.424,175.5
2565,12/16/21 02:49:32 AM,10.836,12.024,202.2
2566,12/16/21 02:50:32 AM,13.212,15.624,175.5
2567,12/16/21 02:51:32 AM,15.624,19.224,165.7
2568,12/16/21 02:52:32 AM,14.436,16.848,165.7
2569,12/16/21 02:53:32 AM,13.212,15.624,169.9
2570,12/16/21 02:54:32 AM,10.836,13.212,181.1
2571,12/16/21 02:55:32 AM,12.024,14.436,176.9
2572,12/16/21 02:56:32 AM,10.836,13.212,192.3
2573,12/16/21 02:57:32 AM,10.836,12.024,176.9
2574,12/16/21 02:58:32 AM,9.612,12.024,174.1
2575,12/16/21 02:59:32 AM,10.836,12.024,181.1
2576,12/16/21 03:00:32 AM,6.012,7.200,161.5
2577,12/16/21 03:01:32 AM,6.012,7.200,162.9
2578,12/16/21 03:02:32 AM,7.200,8.424,186.7
2579,12/16/21 03:03:32 AM,4.824,7.200,186.7
2580,12/16/21 03:04:32 AM,4.824,6.012,169.9
2581,12/16/21 03:05:32 AM,4.824,7.200,165.7
2582,12/16/21 03:06:32 AM,3.600,6.012,165.7
2583,12/16/21 03:07:32 AM,6.012,7.200,176.9
2584,12/16/21 03:08:32 AM,3.600,4.824,171.3
2585,12/16/21 03:09:32 AM,4.824,7.200,164.3
2586,12/16/21 03:10:32 AM,4.824,8.424,167.1
2587,12/16/21 03:11:32 AM,7.200,9.612,192.3
2588,12/16/21 03:12:32 AM,8.424,8.424,178.3
2589,12/16/21 03:13:32 AM,9.612,10.836,183.9
2590,12/16/21 03:14:32 AM,9.612,10.836,172.7
2591,12/16/21 03:15:32 AM,8.424,10.836,171.3
2592,12/16/21 03:16:32 AM,7.200,10.836,169.9
2593,12/16/21 03:17:32 AM,6.012,7.200,165.7
2594,12/16/21 03:18:32 AM,8.424,10.836,167.1
2595,12/16/21 03:19:32 AM,9.612,12.024,168.5
2596,12/16/21 03:20:32 AM,12.024,13.212,162.9
2597,12/16/21 03:21:32 AM,9.612,12.024,164.3
2598,12/16/21 03:22:32 AM,9.612,10.836,162.9
2599,12/16/21 03:23:32 AM,8.424,8.424,169.9
2600,12/16/21 03:24:32 AM,8.424,9.612,162.9
2601,12/16/21 03:25:32 AM,7.200,8.424,162.9
2602,12/16/21 03:26:32 AM,8.424,9.612,167.1
2603,12/16/21 03:27:32 AM,9.612,10.836,167.1
2604,12/16/21 03:28:32 AM,9.612,10.836,165.7
2605,12/16/21 03:29:32 AM,8.424,10.836,172.7
2606,12/16/21 03:30:32 AM,9.612,12.024,168.5
2607,12/16/21 03:31:32 AM,9.612,10.836,168.5
2608,12/16/21 03:32:32 AM,9.612,10.836,165.7
2609,12/16/21 03:33:32 AM,9.612,10.836,161.5
2610,12/16/21 03:34:32 AM,9.612,10.836,168.5
2611,12/16/21 03:35:32 AM,9.612,10.836,171.3
2612,12/16/21 03:36:32 AM,8.424,9.612,179.7
2613,12/16/21 03:37:32 AM,9.612,10.836,182.5
2614,12/16/21 03:38:32 AM,9.612,10.836,167.1
2615,12/16/21 03:39:32 AM,7.200,9.612,172.7
2616,12/16/21 03:40:32 AM,9.612,12.024,183.9
2617,12/16/21 03:41:32 AM,7.200,9.612,172.7
2618,12/16/21 03:42:32 AM,7.200,7.200,164.3
2619,12/16/21 03:43:32 AM,8.424,10.836,176.9
2620,12/16/21 03:44:32 AM,8.424,10.836,174.1
2621,12/16/21 03:45:32 AM,7.200,8.424,171.3
2622,12/16/21 03:46:32 AM,7.200,9.612,176.9
2623,12/16/21 03:47:32 AM,8.424,10.836,172.7
2624,12/16/21 03:48:32 AM,9.612,12.024,133.4
2625,12/16/21 03:49:32 AM,8.424,10.836,132.0
2626,12/16/21 03:50:32 AM,7.200,10.836,127.8
2627,12/16/21 03:51:32 AM,10.836,14.436,43.5
2628,12/16/21 03:52:32 AM,10.836,13.212,353.8
2629,12/16/21 03:53:32 AM,7.200,8.424,346.8
2630,12/16/21 03:54:32 AM,6.012,7.200,353.8
2631,12/16/21 03:55:32 AM,3.600,4.824,355.2
2632,12/16/21 03:56:32 AM,2.412,3.600,355.2
2633,12/16/21 03:57:32 AM,2.412,3.600,355.2
2634,12/16/21 03:58:32 AM,2.412,3.600,355.2
2635,12/16/21 03:59:32 AM,1.188,3.600,355.2
2636,12/16/21 04:00:32 AM,2.412,4.824,355.2
2637,12/16/21 04:01:32 AM,3.600,4.824,303.2
2638,12/16/21 04:02:32 AM,2.412,4.824,329.9
2639,12/16/21 04:03:32 AM,2.412,3.600,346.8
2640,12/16/21 04:04:32 AM,3.600,3.600,355.2
2641,12/16/21 04:05:32 AM,3.600,4.824,355.2
2642,12/16/21 04:06:32 AM,2.412,3.600,353.8
2643,12/16/21 04:07:32 AM,2.412,3.600,355.2
2644,12/16/21 04:08:32 AM,2.412,3.600,355.2
2645,12/16/21 04:09:32 AM,4.824,6.012,352.4
2646,12/16/21 04:10:32 AM,4.824,6.012,355.2
2647,12/16/21 04:11:32 AM,6.012,7.200,353.8
2648,12/16/21 04:12:32 AM,7.200,8.424,355.2
2649,12/16/21 04:13:32 AM,4.824,6.012,353.8
2650,12/16/21 04:14:32 AM,3.600,4.824,355.2
2651,12/16/21 04:15:32 AM,2.412,3.600,355.2
2652,12/16/21 04:16:32 AM,2.412,3.600,355.2
2653,12/16/21 04:17:32 AM,0.000,1.188,355.2
2654,12/16/21 04:18:32 AM,1.188,2.412,355.2
2655,12/16/21 04:19:32 AM,4.824,7.200,355.2
2656,12/16/21 04:20:32 AM,6.012,7.200,355.2
2657,12/16/21 04:21:32 AM,6.012,7.200,355.2
2658,12/16/21 04:22:32 AM,3.600,4.824,349.6
2659,12/16/21 04:23:32 AM,2.412,3.600,355.2
2660,12/16/21 04:24:32 AM,2.412,3.600,355.2
2661,12/16/21 04:25:32 AM,1.188,3.600,355.2
2662,12/16/21 04:26:32 AM,3.600,6.012,355.2
2663,12/16/21 04:27:32 AM,6.012,7.200,355.2
2664,12/16/21 04:28:32 AM,4.824,7.200,351.0
2665,12/16/21 04:29:32 AM,4.824,4.824,355.2
2666,12/16/21 04:30:32 AM,2.412,3.600,348.2
2667,12/16/21 04:31:32 AM,2.412,3.600,328.5
2668,12/16/21 04:32:32 AM,1.188,2.412,352.4
2669,12/16/21 04:33:32 AM,1.188,2.412,352.4
2670,12/16/21 04:34:32 AM,2.412,3.600,345.4
2671,12/16/21 04:35:32 AM,3.600,3.600,355.2
2672,12/16/21 04:36:32 AM,2.412,2.412,355.2
2673,12/16/21 04:37:32 AM,1.188,2.412,355.2
2674,12/16/21 04:38:32 AM,0.000,1.188,355.2
2675,12/16/21 04:39:32 AM,0.000,0.000,355.2
2676,12/16/21 04:40:32 AM,1.188,3.600,355.2
2677,12/16/21 04:41:32 AM,4.824,6.012,355.2
2678,12/16/21 04:42:32 AM,4.824,6.012,355.2
2679,12/16/21 04:43:32 AM,4.824,6.012,355.2
2680,12/16/21 04:44:32 AM,6.012,7.200,355.2
